,phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,calltype_id_unique,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2opposite_min,phone2opposite_var,phone2opposite_skew,phone2opposite_sem,phone2opposite_std,phone2opposite_quantile,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,phone2oppo_sum_min,phone2oppo_sum_var,phone2oppo_sum_skew,phone2oppo_sum_sem,phone2oppo_sum_std,phone2oppo_sum_quantile,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,call_dur_var,call_dur_skew,call_dur_sem,call_dur_std,call_dur_quantile,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,label
3876,1ec34a9fbadf69555599d97f38230d8826e120c521050350ca38d47932ba1fcfd4eb49521b82f00c5317bc24b222ec22bbf213f769b1fe352f0423e8eeefe974,1211,55,800.0,1.0,0.6606110652353427,3,22.01818181818182,4.0,455,1,4260.129292929292,5.820232230385247,8.800959960997325,65.26966594773786,4.0,3024.0,501.0,33504,9,39675787.74074075,3.224441669820115,849.3397193835688,6298.871941922677,501.0,137.34104046242774,48.0,1800,1,48180.78028949507,3.034914943762323,6.307610144788729,219.50120794541215,48.0,19,157,18,22,61,31,0
3877,6362dbbb8a7d91cb63304cfa8566c0e2d00ac8769fe8bc767abd91a557d2dbfe35f7aa6fa924eddddccbe1dea4e448aad1bacdbc4a8318a9247439113c1d7494,47,21,47.0,1.0,1.0,1,2.238095238095238,1.0,8,1,3.8904761904761904,1.7942051150817082,0.4304192967038731,1.972429007715155,1.0,148.23809523809524,111.0,519,14,21125.090476190475,1.3587030174766634,31.716820290539903,145.34472978471038,111.0,66.23404255319149,37.0,461,9,5913.878815911192,3.342980456205666,11.217272790173835,76.9017478079087,37.0,9,11,13,2,5,24,0
3878,da6669439d37b767a1a2d0282a655d96c5f7ffb317a6b06647b9a99e6be2d96d9021b66cd61d3ff80e86f5528b766e2cf019c983ea0f8c34b16ddc1c2ae0c46f,1388,118,729.0,4.0,0.5252161383285303,2,11.76271186440678,2.0,113,1,445.66970882225127,2.786308595697109,1.9434150197967548,21.11089076335367,2.0,1659.0169491525423,163.5,49346,4,26978069.00825727,7.106545582332837,478.1502937987253,5194.041683338445,163.5,141.04034582132564,56.0,3762,1,72471.19952460982,5.23044350678982,7.225834192172807,269.2047539041794,56.0,10,163,21,22,65,31,0
3879,11227ed69034152094a476c23519085e23609999d6e8d2f7839aa2bfb9dcdda97d25bcd47b485b924cf8eadf4bb4998296c4feae002ce50335b77a43f46cb3f9,4557,655,1932.0,1.0,0.423963133640553,2,6.957251908396946,2.0,236,1,363.9003104792585,7.234212472818495,0.7453676898672927,19.07617127411207,2.0,552.454961832061,132.0,28206,1,3757592.8446810017,9.034856409900312,75.74155377980193,1938.4511458071368,132.0,79.40706605222734,48.0,4986,1,19516.101381139837,14.522861401678348,2.069459914189259,139.70004073420964,48.0,10,458,22,19,245,31,0
3880,7dcb54aa674e49c1fc0155021572dc60572f929d93ea1ac256f32393a40b0749c3e3916c779799031b0ea1db3b7b056fa7ec78b816edd48fc6b06c3aafb482d0,2913,398,1336.0,1.0,0.4586337109509097,2,7.319095477386934,1.0,329,1,551.3865865853192,8.73012924032264,1.177027371657709,23.481622315873302,1.0,451.2512562814071,92.5,16371,1,1847867.9115223472,7.095606470270708,68.1387129303518,1359.3630536108988,92.5,61.65396498455201,31.0,2513,1,14491.659064802356,9.049624118335624,2.230431098526409,120.38130695752707,31.0,11,394,23,21,140,31,0
3881,7d4d0dd5c216cf9a873f8a2a6a007041d2eab24c39845394de98296fdb08dc000bcba56b87bcad2ab42f3354ce8c77c54f7950a77ac3ec36be0545d7be813dc0,1361,159,962.0,1.0,0.7068332108743571,3,8.559748427672956,2.0,249,1,735.577103733779,6.641979584654599,2.1508768195006605,27.121524730991418,2.0,738.2075471698113,92.0,27960,1,7273075.393360402,7.575763286333873,213.87522656179203,2696.8639923734386,92.0,86.2417340191036,37.0,1800,1,31501.34225699096,5.769022667880853,4.811001219956298,177.4861748333964,37.0,11,149,19,25,73,31,0
3882,6d58a3d700bf5d99ee5c988157c3d3695ece345b57c9bbf34f21dac0a1cf657aaad2fa9d38fa2c97ff7753ac76eb2d15d8f8c8ad0ae0f4207cb13b3fadac9d6f,583,43,412.0,3.0,0.7066895368782161,2,13.55813953488372,1.0,511,1,6033.109634551495,6.555384381473169,11.84503588944026,77.67309466315537,1.0,3133.4651162790697,39.0,131539,1,401925574.11184937,6.557242040896703,3057.303775337703,20048.0815568934,39.0,231.11320754716985,142.0,1629,1,69854.03870842255,2.2560506741895496,10.9461522104079,264.2991462498934,142.0,7,86,19,10,26,31,0
3883,9b718c617196316be283d02f61aaf8c5ddc0c0e7e0ec5bf0af90edcd29ecc569f1f4c449a08d5334f5678971557ad85dac6c87ff298eff70d4a0247cab8b2ab2,1475,165,793.0,1.0,0.5376271186440678,2,8.93939393939394,2.0,428,1,1202.9841093865489,10.979317605890207,2.7001505113902264,34.684061316209046,2.0,790.8787878787879,117.0,73819,1,33217697.21692536,12.56042263569029,448.6862791219216,5763.479610176943,117.0,88.47118644067797,37.0,5154,1,68001.46643515854,10.922873516843843,6.789896104402635,260.7709079540096,37.0,9,140,24,11,69,31,0
3884,b3833eef2d92385c940e254d82237ee4a7f10324c06b165733719fe9dd64ae84c7e5e84e3770fb616ad11b305059b257d60915840583407a1cf11079f14aa7ba,636,62,406.0,6.0,0.6383647798742138,2,10.258064516129032,2.0,131,1,447.34214701216285,4.014103679470167,2.6861116729486536,21.150464463272737,2.0,1414.016129032258,226.0,20673,3,11400325.983342148,3.983803021401284,428.8079121678803,3376.436876848454,226.0,137.8443396226415,39.0,1649,1,55083.29069231903,3.1304246645045968,9.306392836616798,234.69829716535872,39.0,16,74,18,26,39,31,0
3885,548554420b0d9ca6b2882e41192749dd298c13f0ae3924e8ba3138747ee5cf3516151239efb129094ce821b0299f78d42f6aa3e2d295e9eadaa850cfea398d8f,2684,404,1097.0,1.0,0.4087183308494784,2,6.643564356435643,2.0,192,1,312.4681718792227,7.599540439370981,0.8794521413971184,17.676769271538923,2.0,520.0816831683169,188.5,16241,1,1890017.186859692,7.562821328027793,68.39780963973985,1374.7789592729778,188.5,78.28353204172876,47.0,2261,1,14004.127928481694,7.477340999296931,2.28421394715212,118.3390380579532,47.0,18,216,24,9,137,31,0
3886,c22b7f4eab743a9756caab046ac42561810593e64813a7d2a6c55a0c127ca70ccf878c96a5bc96a4a5922a9453aa632c3d8fa9925f2ccf862430eeab7ac9f816,9681,680,4516.0,3.0,0.4664807354612126,2,14.236764705882353,2.0,482,1,2149.232519708912,6.58846212058296,1.7778177798625645,46.35981578596826,2.0,967.8426470588236,153.5,36471,1,9785262.297736714,6.775713057523902,119.95870795535728,3128.140389710269,153.5,67.9819233550253,42.0,3217,1,9706.622917002813,9.641237850758436,1.0013224865828358,98.5221950476278,42.0,12,927,23,14,431,31,0
3887,c4bdef9b0a4480c7013e21344d533782b29cdc2ba242f86511ea4f4158c83deaaaba767086a91518fc000354660e265b226b6cf1497c6330173c3f5bce353fee,927,118,650.0,2.0,0.7011866235167206,2,7.8559322033898304,2.0,185,1,430.8081269013472,6.455506535755145,1.9107371168406275,20.75591787662852,2.0,1313.322033898305,110.5,60451,3,35122288.04925392,8.908551911021814,545.5698936818109,5926.40599767295,110.5,167.17583603020495,47.0,3356,1,133580.33513901423,4.3532288224268525,12.004149549497606,365.4864363270055,47.0,18,79,18,24,60,31,0
3889,0263a464fc75ba323fc13e7c9ff857bea64c35dc62fabdbb78456af5f0cf7b0590e25799faa9af8605147e6c28446ae89ab4a439dead16dcee6669d5114f2f63,448,85,222.0,2.0,0.4955357142857143,2,5.270588235294118,1.0,132,1,364.8663865546219,5.950093606639597,2.071845970185048,19.101476030784163,1.0,650.6,35.0,38049,1,17370436.26666667,8.829518037356614,452.05981211062135,4167.785535109343,35.0,123.43973214285714,39.5,1983,1,58924.493003954914,4.190461515735716,11.468560771497977,242.7436775777176,39.5,12,58,22,9,49,31,0
3890,372d541124c2639b15245f9972975fd28b3223106d6dee93dc87f26dd45848828d4d6dc0a9ca307d2017f273c9ab16841d9fafe2972b4bdd96085f1777941748,1051,40,403.0,2.0,0.3834443387250238,2,26.275,5.0,221,1,2314.922435897437,2.620243051479321,7.607434580555781,48.113640850567904,5.0,1189.85,155.0,6378,7,3593097.874358976,1.579485211096345,299.7122734540152,1895.5468536438173,155.0,45.28449096098954,30.0,603,1,2954.777083050154,4.34229700697791,1.6767217695643697,54.35786128105257,30.0,18,102,24,20,57,31,0
3891,4e640d41a3fdd03354ceabdb4cf0d2ff51a3c25297f18f3a9e3dbb521cd74d8d8f286391d6862421166dfe6e448d1b0055a5bff4c58172439b7c7b2ab0f8784a,1736,228,916.0,1.0,0.5276497695852534,3,7.614035087719298,2.0,86,1,204.7050003864286,3.31726618681756,0.9475383628451584,14.307515521096896,2.0,348.2280701754386,97.5,3945,5,403892.46757863817,3.0442262560352997,42.08869433867458,635.5253477074208,97.5,45.735023041474655,27.0,838,1,4306.443867780447,5.387466765269241,1.575014422394,65.6235008802521,27.0,10,207,19,1,99,31,0
3892,22fed29f5670f9d507a1b3a4068d534a69d84b7cb6c8d227d7b39e526d28397611bc245a670a04c87d760f377cdb89256ac4922853af3b1fa3a1a50d716a409a,810,90,510.0,1.0,0.6296296296296297,3,9.0,2.0,93,1,429.7078651685394,3.415650318627472,2.1850702128778363,20.72939616024884,2.0,662.0444444444445,93.5,8860,1,2255657.3013732834,3.598778307214266,158.31253552434688,1501.884583239765,93.5,73.5604938271605,35.0,2861,1,25400.92402447772,9.92956583350386,5.599925487211252,159.376673401341,35.0,20,96,18,1,45,31,0
3789,0fe6cac53f767e6438e1688e047a0232bddcd48c437b6a4da9e63d51d956d63a48ac97265bb6d6a8416b68fd8a61560991466c0dcfbdf61cab8b0734d3bdfd30,803,82,356.0,1.0,0.4433374844333748,2,9.792682926829269,3.0,140,1,359.5243902439024,4.6522277980360816,2.093906345437212,18.96112840112377,3.0,1130.5243902439024,148.5,29768,1,11952613.659891598,7.267731434831265,381.78997003351225,3457.255220531397,148.5,115.44582814445828,48.0,1793,1,33886.68876998042,4.177009523900967,6.4961612162815685,184.0833745072608,48.0,12,76,20,30,49,31,0
3788,1b810f3ca0c0412f90152ecc5747bb0b9f337a7db9fc6fefa067a887ba58364c9948c23c5ef5739716e430dd7e169057cd9c4a1c7228f8126178173de055b77a,367,42,57.0,1.0,0.1553133514986376,2,8.738095238095237,2.0,57,1,256.3931475029035,2.327046377321979,2.4707486213836343,16.012281146136033,2.0,1876.4285714285716,143.0,21092,15,28581526.543554004,3.3776419788091223,824.9318376395021,5346.1693336027065,143.0,214.74114441416893,90.0,2007,1,95376.90822054472,2.929096566700069,16.120874160764554,308.8315207690833,90.0,12,36,17,22,22,31,0
3787,2c98549ae6f57637e25d1cb3d2f8a0775c94210bfc0eae79e24dea282cdffe3134977f1224becac4dea39f289bf73bdf3acae76bf07334ce066b66197c977a87,499,48,398.0,2.0,0.7975951903807615,2,10.395833333333334,2.0,162,1,697.6059397163122,4.705033675323775,3.812277151181846,26.41223087352358,2.0,1805.2083333333333,71.0,50452,8,55432865.14716311,6.2492753030158354,1074.6401059110742,7445.325053156719,71.0,173.64729458917836,38.0,2086,1,173029.94763824838,3.4795850294021267,18.62131579885423,415.9686858866282,38.0,12,51,21,12,28,31,0
3690,2feaa44916222f9abf804dacfdd87b0737a28e70a8d144855b0817fbd9962e0340ae6cef34460a7d04c238771cacb66c2fc35c225ee8916c25c41490ded387af,2756,342,1134.0,1.0,0.411465892597968,2,8.058479532163743,1.0,322,1,1003.0229630772924,7.941613651469375,1.7125465487140927,31.67053777688804,1.0,459.10233918128654,55.0,29719,3,4293193.822340554,10.30973516954908,112.04105636300156,2072.002370254569,55.0,56.97133526850508,34.0,2855,1,8229.698270593895,13.96637365482184,1.7280342648193223,90.71768444241673,34.0,12,258,23,15,145,31,0
3692,3ac0aa544ba4397e78a55af71b68198456aecad29175ff8516f3940be64235830e27098379a64a07c8a72f9ebed51f2efea7ed447469b6917f6c6f88117fda0f,4096,188,1579.0,2.0,0.385498046875,2,21.78723404255319,3.0,483,1,3886.179087495736,5.618683899016537,4.546555328929791,62.3392259135108,3.0,1471.3085106382978,175.5,52164,2,23061490.61019457,7.468491554310113,350.23920860708307,4802.23808345594,175.5,67.53076171875,38.0,3334,1,17705.721153607712,11.774854102942257,2.0791069786130554,133.06284663123554,38.0,11,371,24,10,179,31,0
3693,9022d78797a6727c979e970a1206462199eb45a7aee1ad3d06a8399bbe53ae434fdf22db3436fa535a19199c942dc3a4e71f5c522816ae50e5818a5c631a844d,265,28,172.0,2.0,0.6490566037735849,2,9.464285714285714,3.5,90,1,324.92460317460313,3.731993046245192,3.406530509679707,18.025665124333223,3.5,529.9285714285714,103.5,6218,9,1599811.4021164023,3.790863145763336,239.03163285255204,1264.8365120110989,103.5,55.99245283018868,31.0,515,1,4731.886306460833,3.177908524812601,4.225656723085968,68.78870769581904,31.0,17,33,18,1,29,31,0
3695,31bd06acbb1faa45f575ebe9322b6670da52ddefe86c374581ef8d82d85d9ded01b1ee25306a24d99670814bc81579776d09f4a8dad57440b22df80de707556e,775,124,414.0,2.0,0.5341935483870968,2,6.25,2.0,158,1,324.18902439024373,6.353507476642989,1.616919174247851,18.005249911907462,2.0,716.6290322580645,129.5,12330,4,3277426.235247837,4.129492690963824,162.57569540330945,1810.36632625771,129.5,114.66064516129032,45.0,1800,1,43455.56556805874,4.3717449998465225,7.488103732399316,208.45998553213693,45.0,18,87,19,1,46,31,0
3697,5fbb14a9af6720fc63af19a4a4aec4508d7730c38097af1a2612ac73ef76f956a6eec267b085551c64aa12b7d62eb4100cfe90c59adef0bae802d641206678a2,51,25,22.0,2.0,0.4313725490196078,2,2.04,1.0,12,1,6.79,3.0856241216359117,0.5211525688318154,2.6057628441590768,1.0,160.44,25.0,2313,1,226116.2566666667,4.273421043135323,95.10336622153112,475.51683110765566,25.0,78.6470588235294,23.0,1800,1,64535.47294117647,6.487662163830498,35.57248136156861,254.0383296693168,23.0,17,8,17,31,8,24,0
3700,b68a75086ce7e4312fa77f4577b2e81e7c850dd8b1c5cdfd231d17d8e6c025f38cc7599cf4a29d120a7c50d195e78826f3eceb8610bf4b4274db295b18ed3972,876,106,233.0,1.0,0.2659817351598174,2,8.264150943396226,2.0,109,1,235.3009883198563,3.784502037191253,1.4899062536035432,15.339523731845665,2.0,863.2358490566038,112.5,26388,8,8265905.058131178,7.219579955043273,279.24941610944137,2875.0487053493857,112.5,104.4554794520548,40.0,1800,1,54464.95230136983,5.290316869023023,7.885087385930197,233.37727460352653,40.0,11,94,19,29,56,31,0
3701,b01567eadbb89033b5d2e76b49c4eed01e3bfce92aab8aed6c11803b70ff84439fef57718387c11784586c492d2b97d751f0eb81cd36f556464c517b458514cb,172,51,31.0,1.0,0.1802325581395348,2,3.372549019607843,1.0,79,1,124.71843137254903,6.513196268649445,1.5637964824993793,11.16774065657638,1.0,129.50980392156862,46.0,2305,2,113453.89490196084,5.727081948822423,47.165518915286526,336.82917762860274,46.0,38.40116279069768,24.0,698,2,4013.013565891472,7.577419935951503,4.83026647508181,63.34835093269178,24.0,11,31,18,10,13,31,0
3702,f69f4bf0348274e5886c92aac1eb4ded49d6d524af8e0feeb3a3d50b99ac4bfafe2eef703c24dc60b0d0fe09632e862213477d0441225b8a06e8b979b0e81ea9,582,270,516.0,2.0,0.8865979381443299,2,2.1555555555555554,1.0,50,1,30.287980173482065,7.415383770486784,0.33492940203307,5.503451659956873,1.0,157.33333333333334,22.5,5407,5,339179.3234200744,6.721823303768982,35.44318998581598,582.3910399551786,22.5,72.98969072164948,25.0,1448,1,20280.4405131572,4.950412157102282,5.90306003020479,142.40941160315634,25.0,11,80,18,9,60,31,0
3703,eb825d619332f78600ed97429d3f97c1a29bad337530ebb938b41862a842a19d831cd6c68bd5e680f7211a84df5f4662bfa3a778a1de6be1846142963eb956ec,295,44,105.0,1.0,0.3559322033898305,2,6.704545454545454,1.0,82,1,197.42230443974628,4.113537024965281,2.118223443229911,14.050704766656592,1.0,309.79545454545456,87.5,4181,3,474845.7013742071,4.553458364687173,103.88429986530548,689.0904885239726,87.5,46.20677966101695,34.0,435,1,2508.1101579614883,3.872588132613377,2.915830641870828,50.08103591142548,34.0,11,35,18,26,32,31,0
3704,7d285b92058301703b36a9733cf3db454c252396e39aefc5fe70bd27e65b147afac55cec0c21d0c4cc53221eaf2db39a2b836857505c448cff0b5c65002b4126,1102,163,447.0,1.0,0.4056261343012704,2,6.7607361963190185,1.0,214,1,658.2695599484965,6.640113777532995,2.009592883637439,25.65676440918645,1.0,1775.9693251533745,72.0,111736,6,116845494.57312731,8.977712751954284,846.6661236807054,10809.509451086453,72.0,262.6887477313975,53.0,3780,1,356569.93119025585,3.875494181471853,17.987945428909,597.1347680300116,53.0,11,109,21,7,60,31,0
3706,66f7f9731192c87116c7d8fde4117dda275294c9ee014b13072b9851daee172425db4ba1f08d35d1bf4b2daf9c9b2166c14bb2cf6957872fd7abb657522ac2b7,430,56,208.0,1.0,0.4837209302325581,2,7.678571428571429,2.0,110,1,288.11298701298705,4.563933378823347,2.2682316389842234,16.973891333839365,2.0,447.6428571428572,129.5,4693,6,622318.561038961,3.519415253315358,105.41741529332003,788.8717012537343,129.5,58.29767441860465,28.0,1043,1,9232.64311812219,4.95551745060402,4.633709428244336,96.08664380715038,28.0,19,60,17,29,34,31,0
3707,0870c9b215d2eee8cc1329eb720b59c39413e92067d1d225ba9dfd237392f30c3380eb749a20d8e984bfd68c91709864b144c79c9166d1046abd3224f123bac2,2399,297,1563.0,1.0,0.6515214672780325,2,8.077441077441078,1.0,339,1,1200.5379015378992,8.04292281573526,2.010526089533101,34.64877922146607,1.0,967.6565656565656,127.0,47629,4,19099658.516789507,8.547560471129705,253.59143229739607,4370.315608373096,127.0,119.7974155898291,57.0,3402,1,36663.97145286764,6.0710978253123935,3.9093506747479703,191.4783837744293,57.0,9,245,21,6,125,31,0
6023,279b5823890d1af8035dadb33f6e8471fdc2832e907d1aa00c5f5bf47a7fbf451868c557233c679aa3fad7ba068010c059491a3c9029136a3e14e800cf47239c,375,183,323.0,2.0,0.8613333333333333,2,2.0491803278688523,1.0,60,1,22.9810844892812,10.215480676959864,0.3543722571854896,4.79385903936288,1.0,167.78142076502732,66.0,10192,3,583873.3255869813,12.581736008708123,56.48508316975276,764.1160419641648,66.0,81.87733333333334,42.0,1025,1,13127.252292335112,3.662346715458193,5.916587370511285,114.57422176185668,42.0,10,40,20,27,28,31,0
6022,0a6f1600dd361b09cdd8d761f87d289edac093b1864f9fba97fa0daa5f5265fa676d3c0e2685cb5629dbad82ab335015d99de450beb4e4ab1afdca85fc427cd2,326,94,148.0,1.0,0.4539877300613497,3,3.4680851063829787,1.0,39,1,46.617250057195136,3.791256549485734,0.7042216924362814,6.827682627157998,1.0,271.5425531914894,38.0,4098,1,410856.78849233576,3.878938160416873,66.11215394202972,640.9811139903701,38.0,78.29754601226993,35.0,1040,1,17807.698886267113,3.8735020097666895,7.390862142497879,133.44549031820864,35.0,15,41,16,12,22,31,0
3709,a76d6881854e920439f8b71e4a1cb422411a1b10af4be9cf94ddb90edb7eddcefa7e22efbf6c58a75dd2771d5d0593d20148d35bd0c9c9aed634a9b6d275bb5e,629,62,341.0,1.0,0.5421303656597775,2,10.14516129032258,2.0,210,1,1057.2736647276577,5.312207453909594,4.129503728536212,32.51574487425527,2.0,1389.8064516129032,130.5,47391,4,38083039.56848228,7.103458003610913,783.7362909073422,6171.145725753224,130.5,136.99205087440382,43.0,3757,1,95434.055669195,5.486999263459344,12.31760767899097,308.9240289605116,43.0,12,56,18,1,33,31,0
3710,f940e04005c1e1931296b0da9aa2438791b5f21dcee096a96e5f4f0a6a80b4db6414dc3ba64ad70e192c02e50a2617681fbebb151201fde9c6992818cb66fa5a,379,74,137.0,3.0,0.3614775725593667,2,5.121621621621622,1.0,111,1,267.28637541651227,5.665246900194,1.9005204671797369,16.348895235351907,1.0,429.5135135135135,35.0,12637,3,2824491.677897075,6.126202358829093,195.36838653699476,1680.6224078885402,35.0,83.86279683377309,37.0,1185,1,19264.30916781841,3.973316612999514,7.129467847493183,138.7959263372611,37.0,9,33,20,23,27,31,0
6021,ba847fabdfb3fb6a2577681415f03fd01d30efc57214e1b2697d281367860be945fe83074034e45a1afd83af92535083b2e5df6c50bea3ad58cb33bab18d0a6b,756,88,416.0,1.0,0.5502645502645502,3,8.590909090909092,2.0,81,1,227.11807732497377,2.8226081661516607,1.6065140031537997,15.07043719753922,2.0,815.6931818181819,147.0,8360,4,2441962.1921368856,3.117794753290026,166.58202293522515,1562.6778913572962,147.0,94.9484126984127,44.0,1412,3,25700.565547146045,4.45318116950021,5.830562329050647,160.31395930219566,44.0,18,79,20,29,57,31,0
3711,6e8f77b3ec949d2ebc5e2880f05e8ecb540f50b18958315930a93429f2dc31eecff56e48abf069a4c6af3acbe47c43eb8156bd0ec766e8d3800e1f9a1d026813,820,80,406.0,1.0,0.4951219512195122,2,10.25,2.0,183,1,599.5316455696201,5.146029221052954,2.737543710997187,24.485335316667,2.0,1601.1625,140.0,31893,2,19116924.31503165,5.013090322256786,488.8369400300018,4372.290511280289,140.0,156.2109756097561,65.5,1800,2,68621.01648500553,3.773203389373255,9.14790503039514,261.95613465808646,65.5,18,78,20,21,53,31,0
3712,d9976766ffd3d1f1947eca4260899a036afb02d326fee330a38b798e0289a5bf8244031a585d1e1ea9ce941af8ee9cdab7066d12ac1e2996d98749e5369cbee9,36,5,36.0,1.0,1.0,1,7.2,8.0,13,1,20.2,-0.2180911969777649,2.009975124224178,4.494441010848846,8.0,440.4,491.0,617,120,42751.3,-1.075734563388259,92.46761595282966,206.76387498787116,491.0,61.16666666666666,64.5,143,12,1253.6285714285711,0.5001083913543675,5.901102936995411,35.406617621972465,64.5,10,6,11,4,6,18,0
3713,d1385d607f6ec734d0be032804571648e518f64cd057ab17863c6e28faaacd0dcd47870dda5fed58ca30f9b2bf5b1425dc66b49ac1a97f71e252b7a89885fef2,222,23,141.0,2.0,0.6351351351351351,2,9.652173913043478,1.0,93,1,428.3280632411068,3.3979129827921266,4.315432686458274,20.69608811445068,1.0,1402.9565217391305,53.0,12409,1,9537733.316205531,2.7672335421435705,643.9596704967848,3088.322087510552,53.0,145.35135135135135,67.0,1470,1,41171.179161061526,3.362411592456163,13.618214346483304,202.90682384055376,67.0,20,26,17,1,22,31,0
3714,afb879635550e8c192c9507e5481faa3e32b440a1809eb98dd6940ec675a5098225f834d1d08262ee0a00b3bf97b8b75fb620eb0c136228b3e3405173fe43fa1,812,97,812.0,1.0,1.0,1,8.371134020618557,2.0,76,1,240.4441580756012,2.8442089920450577,1.5744223554550774,15.506261898845938,2.0,635.5773195876288,153.0,13167,8,2351360.954896908,6.174409429719762,155.6946838738114,1533.4148019687652,153.0,75.92487684729063,43.0,1369,2,12374.858714534756,5.316407718421872,3.903840901775181,111.24234227368083,43.0,8,113,20,30,47,31,0
6020,d57374d1fb73507059922129fc411263a71525647fbbcdeec18033c66e4c542e48733fa07a50b87f5d2c8dbc268f8bbca0a2515b00c5131ba3dbd931c7988570,4805,618,2839.0,1.0,0.5908428720083246,2,7.775080906148867,2.0,819,1,1572.4112418897146,15.719391660978824,1.5951033697975012,39.65364096636921,2.0,538.6844660194175,80.0,39551,1,5814705.636095425,11.380839320270626,96.99952987654588,2411.3700744795324,80.0,69.2834547346514,39.0,2181,1,12370.086580901632,7.521849711929121,1.6044998235744667,111.22089093736676,39.0,11,542,21,23,210,31,0
3715,8d6703f2adc24b0e644e2fe451345fa08f10ffe045b68a31d5bf7e6a44cdf4d4de4958fa73f9d617c9a999cd7dd4387b87ff496ac0f55db71db2404250b53b6c,612,59,250.0,1.0,0.4084967320261438,2,10.372881355932204,1.0,99,1,435.4102863822326,2.924858459876852,2.716585239305169,20.866487159611523,1.0,3329.2881355932204,136.0,43657,5,69392010.0362361,3.385651334767594,1084.4979314530922,8330.18667475322,136.0,320.96078431372547,131.5,5493,1,287686.3552517569,4.018694629683417,21.681230220525304,536.3640137553571,131.5,10,73,17,19,35,31,0
3717,c9d3cfe0be9ced2a66b1d6232f228c90c2c52fb6b3a53ea9e9e483bfb9d55ab9402c0248b0a50f02475edf7735fe299ec662c27416747d60a667e86b1684aae1,304,22,180.0,4.0,0.5921052631578947,2,13.818181818181818,2.0,112,1,858.4415584415583,2.715242789033782,6.246604744839604,29.29917334058349,2.0,910.9545454545456,53.0,7570,5,4105392.5216450216,2.5722440796831108,431.9823503152237,2026.1768238840907,53.0,65.92434210526316,31.0,1122,2,12984.499207486544,5.250529260190955,6.535454723711228,113.94954676297112,31.0,19,54,18,7,27,31,0
3718,4ebeac5c7a2c3b74d542028c1adf6ff6f296831bd1fe25735b644b2a9d1fe4832efc5f4428d81c14bdef9a0808d72265bd6196a02e892c398d673b3217b70248,936,128,670.0,2.0,0.7158119658119658,2,7.3125,3.0,70,1,110.5,2.83139656798982,0.9291292967074064,10.511898020814318,3.0,640.375,241.0,11090,7,1540376.0472440943,5.4223074940609335,109.7004460751846,1241.1188691032355,241.0,87.57264957264957,49.0,1292,1,14295.821454362636,4.63661755135573,3.908108688306685,119.56513477750374,49.0,18,134,21,4,55,31,0
6018,d98317efc38977310b358972a9a126f80b4af8a30ca1fbee03d14fc3a65cf5fe346615404ec6a2379003bfd09a78544e3878659eac62a28b002cde7ea0c9c2be,8084,2631,5477.0,1.0,0.6775111331024245,2,3.072595971113645,1.0,578,1,431.8757164142653,19.320796374867943,0.4051529155666031,20.781619677355884,1.0,144.16191562143672,10.0,62363,1,2394392.091644084,28.931687928742864,30.167353381610447,1547.3823353147354,10.0,46.91860465116279,22.0,1779,1,7230.899225765292,7.341425368088759,0.9457644861990904,85.03469424749696,22.0,11,1142,22,26,540,31,0
3720,0ea61570e006da064e4509b7b10bf526ac860636d9527ff0c1b366428b4136aeb9b5d12c3fcea2ff4ac13e3304acac230c0203e87c317ea2a1bd5a642c42cbae,616,52,224.0,2.0,0.3636363636363636,2,11.846153846153848,2.0,142,1,699.9758672699849,3.7078221547991177,3.668933683044248,26.45705704098596,2.0,3324.326923076923,268.5,88990,1,167442806.26357463,6.083284688713525,1794.4508816368325,12939.969330086322,268.5,280.625,66.0,1800,1,215905.45101626025,2.233251515580974,18.72153471378304,464.6562719002728,66.0,13,83,18,12,31,31,0
3722,8d1fa9599a747a024bd52d39b288e9649d54b6ca46e44cb51974e6a692c7e02c109c4ee657c0f66dee569702c73c76eb72c238dc8f58be14c715421fc9094030,250,40,183.0,1.0,0.732,2,6.25,2.0,124,1,385.9871794871796,5.841350262685143,3.1063933246096647,19.64655642821865,2.0,365.075,138.5,5530,16,806446.7378205127,5.195775594937233,141.990029387675,898.0237957985928,138.5,58.412,37.5,629,3,5449.745236947794,4.243265256588403,4.668937882194533,73.82238980788819,37.5,18,28,19,1,23,29,0
3691,09bf4bae88366e9cef06567ee5d5ef62ebc59da995bce77e5bdc381c2c4d4cf804bfff26641c034e3b965a13988f2f566110fcbd9149558819ff16dc2fc07908,442,33,234.0,2.0,0.5294117647058824,2,13.393939393939394,4.0,236,1,1662.308712121212,5.4089731177225335,7.097393273336371,40.77142028579839,4.0,777.6969696969697,261.0,11549,3,4166096.59280303,4.924089949219312,355.3102183966309,2041.1018085345547,261.0,58.06334841628959,42.0,365,1,2927.5696740234566,2.330441224760166,2.573608517424133,54.107020561323246,42.0,9,50,20,1,32,31,0
